"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1876115344882123075","Mon Jan 06 04:02:08 +0000 2025","0","@blckrd25 @blckrd25 Kak maaf yaa. Buat pulsa yang berkurang karna layanan digital Sabil coba bantu nonaktifkan namun kedepannya ga dapat penawaran dari Telkomsel lagi kalo bersedia konfirmasi nomor HP ke DM agar dibantu proses yaa. Makasih -Sabil","1876117019344732661","","blckrd25","in","Indonesia","0","1","0","https://x.com/Telkomsel/status/1876117019344732661","255409050","Telkomsel"
"1876114174377677161","Mon Jan 06 04:00:33 +0000 2025","0","@intanchint11292 @intanchint11292 Kak Intan pastikan pulsanya mencukupi dulu untuk pembelian paketnya agar voucher diskon bisa digunakan yaa. -Joan","1876116618256003441","","intanchint11292","in","Indonesia","0","1","0","https://x.com/Telkomsel/status/1876116618256003441","255409050","Telkomsel"
"1876115066208350532","Mon Jan 06 04:00:32 +0000 2025","0","@Telkomsel udah di reinstall udah di apdet juga kaga bisa kocak. force close mulu. berasa app paling berat sedunia","1876116618050441266","","Telkomsel","in","grave","0","1","0","https://x.com/iiirham_/status/1876116618050441266","1100104944529465346","iiirham_"
"1876115066208350532","Mon Jan 06 03:57:09 +0000 2025","0","@iiirham_ Waduuuh kendapa sama MyTelkomsel nya Kak @iiirham_? Kalo ada kendala coba reinstall dulu aplikasi MyTelkomsel nya ya kak -Dhea","1876115764572516583","","iiirham_","in","Indonesia","0","1","0","https://x.com/Telkomsel/status/1876115764572516583","255409050","Telkomsel"
"1876064681644998818","Mon Jan 06 03:56:18 +0000 2025","0","@Kenangansenja88 @Kenangansenja88 Kak masih banyak pilihan paket promo di MyTelkomsel yukkk cek di menu beli paket ya. Makasih -Sabil","1876115549262106666","","Kenangansenja88","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1876115549262106666","255409050","Telkomsel"
"1876110497910821289","Mon Jan 06 03:39:04 +0000 2025","0","@sorrybangetnihh @Telkomsel @sorrybangetnihh Kabel patch cordnya bisa Kak Mamang pastikan terpasang kencang dulu yaa. Maaf kalo belum bisa internet lanjut share nomor internet dan atas nama ke DM kami :) -Joan","1876111212334985288","","sorrybangetnihh","in","Indonesia","0","1","0","https://x.com/IndiHomeCare/status/1876111212334985288","765035200896118789","IndiHomeCare"
"1876104008286511431","Mon Jan 06 03:38:10 +0000 2025","0","@van1ceee Wiih mantaps nih thanks ya kak @van1ceee -Dhea","1876110987721682992","","van1ceee","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1876110987721682992","255409050","Telkomsel"
"1876090966035325073","Mon Jan 06 03:36:44 +0000 2025","0","@ifahliww00 @ifahliww00 Maaf terganggu karena koneksinya gak stabil :( Kak Ifah share nomor HPnya tgl kejadian lokasi (kelurahan) dan kalo ada 2 nomor lain yang mengalami sama juga yaa kirim ke DM biar dicek. -Joan","1876110627326054494","","ifahliww00","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1876110627326054494","255409050","Telkomsel"
"1876108792380940479","Mon Jan 06 03:36:30 +0000 2025","0","@privateshuut @olinonlyme @privateshuut Kak Paprikaa Jika Aplikasi MyTelkomsel berkendala. Kakak bisa melakukan clear cache Reinstal dan pastikan aplikasi dalam versi terbaru ya. Jika masih berkendala infoin No Hp Telkomsel Type perangkat Versi OS ke Dm. Makasih. -Dya","1876110569193042324","","privateshuut","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1876110569193042324","255409050","Telkomsel"
"1876104008286511431","Mon Jan 06 03:36:27 +0000 2025","0","@hiimirma Worth it ya Kak @hiimirma paketnya...Btw udah tahun ke berapa sama Telkomsel? -Dhea","1876110556199059890","","hiimirma","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1876110556199059890","255409050","Telkomsel"
"1876110554601066728","Mon Jan 06 03:36:27 +0000 2025","0","Mau bayar @IndiHome tapi @MyTelkomselApp nya begini. Dibayar gak nih? @IndiHomeCare @Telkomsel https://t.co/IUGw1b16Ok","1876110554601066728","https://pbs.twimg.com/media/GglImtKaEAA5WOo.jpg","","in","Bogor, Jawa Barat","0","0","0","https://x.com/Hafidh_M/status/1876110554601066728","52099964","Hafidh_M"
"1876110237847204292","Mon Jan 06 03:36:03 +0000 2025","0","@gyugotthis @gyugotthis Siappp Kak El. DM Kakak segera dibalas :)-Sabil","1876110454105448741","","gyugotthis","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1876110454105448741","255409050","Telkomsel"
"1875754166699663694","Mon Jan 06 03:35:38 +0000 2025","0","@Telkomsel Sudah dong pake telkomsel sejak 2014","1876110350988517871","","Telkomsel","in","","0","1","0","https://x.com/ub1ungu/status/1876110350988517871","1254986227863846912","ub1ungu"
"1876110258462138410","Mon Jan 06 03:35:16 +0000 2025","0","tidak punya apa2 lagi (habis bayar kontrakan sama ngurus SIM ilang)","1876110258462138410","","","in","","0","1","0","https://x.com/memet_telkomsel/status/1876110258462138410","1183563034318397440","memet_telkomsel"
"1876090966035325073","Mon Jan 06 03:33:48 +0000 2025","0","@Telkomsel SEKAYU MUBA. LAG BANGET","1876109886846812553","","Telkomsel","in","","0","1","0","https://x.com/ifahliww00/status/1876109886846812553","1795304204376150016","ifahliww00"
"1876104008286511431","Mon Jan 06 03:33:37 +0000 2025","0","@dam91451 Wiihh makasih ya btw udah dari kapan pakai Telkomsel nya Kak Dami? -Dhea","1876109842630517045","","dam91451","in","Indonesia","0","1","0","https://x.com/Telkomsel/status/1876109842630517045","255409050","Telkomsel"
"1876108635593683163","Mon Jan 06 03:33:19 +0000 2025","0","@pribadi02 @pribadi02 Maaf ya Kak. Buat kendala MyTelkomsel boleh coba clear cache lalu re-install dan login kembali yaa. Pastikan pakai MyTelkomsel versi terbaru kalo masih sama infoin nomor HP ke DM yaa. Sabil tunggu. Makasih :)-Sabil","1876109766042452221","","pribadi02","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1876109766042452221","255409050","Telkomsel"
"1876109596433236442","Mon Jan 06 03:32:38 +0000 2025","0","Idiot @Telkomsel beli masa aktif kartu di popup message sama di sms beda. Jgn nyuruh pke apps sampah ya! Smp skrg otp nomer sndr masuk ke nomer org idiot https://t.co/YACMTgkEHx","1876109596433236442","https://pbs.twimg.com/media/GglHu1GawAApaqm.jpg","","in","","0","1","0","https://x.com/duraxer/status/1876109596433236442","2904544801","duraxer"
"1876104008286511431","Mon Jan 06 03:32:16 +0000 2025","0","@pgnpunyapacarr aku pake telkomsel 75K 50GB atau 100K 80GB itu yg paket super seru tapi kadang semingguan udh abis gr2 sering ketiduran jd hp yg nonton org tidur ","1876109501402865713","","pgnpunyapacarr","in","","0","1","0","https://x.com/blissfulwijaya/status/1876109501402865713","1813458236311519232","blissfulwijaya"
"1875754166699663694","Mon Jan 06 03:31:33 +0000 2025","0","@momodster @momodster Duh disaranin clear cache dan reinstall aplikasi MyTelkomselnya dulu Kak kalo ada kendala akses. Share juga nomor HP tipe HP yang digunakan dan tgl kejadian ke DM. -Joan","1876109323207954925","","momodster","in","Indonesia","0","1","0","https://x.com/Telkomsel/status/1876109323207954925","255409050","Telkomsel"
"1876108792380940479","Mon Jan 06 03:31:12 +0000 2025","0","@olinonlyme @Telkomsel sama kaa aku juga ga bisa udah hampir seminggu ","1876109234263531620","","olinonlyme","in","Cibarusah, Indonesia","0","2","0","https://x.com/privateshuut/status/1876109234263531620","1510864226885136387","privateshuut"
"1876093138445783146","Mon Jan 06 03:30:10 +0000 2025","0","@powerpuwf Mjb nih Kak Eyi...btw makasih ya udah pakai Telkomsel aman kan untuk sinyalnya? -Dhea","1876108972027154631","","powerpuwf","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1876108972027154631","255409050","Telkomsel"
"1876108792380940479","Mon Jan 06 03:29:27 +0000 2025","1","@telkomsel app nya bermasalah kah? Punya akh nggak bisa dibuka rill min no fek fek dahal Udha paling terupdate https://t.co/6DTGr0S3LZ","1876108792380940479","https://pbs.twimg.com/ext_tw_video_thumb/1876108755005538304/pu/img/TWXl0WV2rUFHm8Ka.jpg","Telkomsel","in","","0","2","0","https://x.com/olinonlyme/status/1876108792380940479","1475062421098156040","olinonlyme"
"1876108635593683163","Mon Jan 06 03:28:49 +0000 2025","0","@Telkomsel aplikasi my telkomsel kenapa ya? Force close terus.","1876108635593683163","","Telkomsel","in","","0","1","0","https://x.com/pribadi02/status/1876108635593683163","109202870","pribadi02"
"1875754166699663694","Mon Jan 06 03:28:30 +0000 2025","0","@Telkomsel btw kenapa app my tsel gbs kebuka ya?","1876108555360862372","","Telkomsel","in","home sweet home","0","1","0","https://x.com/momodster/status/1876108555360862372","907947992027500545","momodster"
"1876103712789373181","Mon Jan 06 03:27:16 +0000 2025","0","@nursyarifaa_ @nursyarifaa_ Baik Kak Nov. Infokan nomor HP nya ke DM guna dibantu lebih lanjut. -Chika","1876108243858235753","","nursyarifaa_","in","Indonesia","0","1","0","https://x.com/Telkomsel/status/1876108243858235753","255409050","Telkomsel"
"1875911440244064537","Mon Jan 06 03:26:57 +0000 2025","0","@giteorz @giteorz Kak maaf yaa. Kalo sinyalnya masih kendala jangan sungkan sapa Sabil lagi agar jaringannya lancar terus yaa. Makasih :)-Sabil","1876108164481064972","","giteorz","in","Indonesia","0","1","0","https://x.com/Telkomsel/status/1876108164481064972","255409050","Telkomsel"
"1875754166699663694","Mon Jan 06 03:26:51 +0000 2025","0","@darkwolf5581 Yuhuuu Kak @darkwolf5581 udah berhasil aktifin paketnya kan? Btw thanks ya udah pakai Telkomsel -Dhea","1876108139298496890","","darkwolf5581","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1876108139298496890","255409050","Telkomsel"
"1876107752612966898","Mon Jan 06 03:25:19 +0000 2025","0","@Telkomsel min aplikasi mytelkomsel crash mulu mau beli internet di *363# gagal solusinya gimana ya? https://t.co/p59xn0qVgm","1876107752612966898","https://pbs.twimg.com/media/GglGDw9bwAA9UNs.jpg","Telkomsel","in","Lombok ","0","0","0","https://x.com/karizkah/status/1876107752612966898","258162317","karizkah"
"1876103712789373181","Mon Jan 06 03:24:09 +0000 2025","0","@Telkomsel ga bisa ini soalnya nomer buat kerjaan. jadi ga bisa block unknown numbernya di aktifin karena banyak nomer baru buat pekerjaan saya","1876107461561884804","","Telkomsel","in","Indonesia","0","1","0","https://x.com/nursyarifaa_/status/1876107461561884804","1544429353","nursyarifaa_"
"1875754166699663694","Mon Jan 06 03:24:05 +0000 2025","0","@tanyakanrl cari aja telkomsel omni nanti masukan nomor kalian di sana pembayaran onlinr bisa pake e wallet minta bayar lewat minimarket","1876107442968465550","","all596600572681","in","","0","0","0","https://x.com/all596600572681/status/1876107442968465550","1733120368964141056","all596600572681"
"1875911440244064537","Mon Jan 06 03:23:49 +0000 2025","1","@Telkomsel gaada kendala tp klo daerah-daerahnya jauh dari perkotaan emng susah sinyal. wajar sih sebenernya klo di puncak gunung atau di tengah laut gaada sinyal","1876107377948401857","","Telkomsel","in","","0","1","0","https://x.com/giteorz/status/1876107377948401857","1851553095651872768","giteorz"
"1875754166699663694","Mon Jan 06 03:23:09 +0000 2025","0","@tanyakanrl kalo gw karna jualan pulsa jadi tau menu khusus indosat ada yg nama nya Hot promo sedangkan Xl axis ada Cuanku telkomsel ada telkomsel omni semua harga dan isi produk otomatis menyesuaikan nomor bisa murah dapst kuota banyak nah kalo untuk omni bisa cari di google ada kok","1876107208506876362","","tanyakanrl","in","","0","2","0","https://x.com/all596600572681/status/1876107208506876362","1733120368964141056","all596600572681"
"1876095564255006747","Mon Jan 06 03:23:01 +0000 2025","0","@aysevenpurple @aysevenpurple Wahhh mantapp Kak. Makasih ya udah jadi pelanggan setia Telkomsel. Sehat selalu -Sabil","1876107174235300336","","aysevenpurple","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1876107174235300336","255409050","Telkomsel"
"1875754166699663694","Mon Jan 06 03:23:00 +0000 2025","0","@nthn9prsnL Wiiih mantap nih Kak @nthn9prsnL thanks ya udah pakai Telkomsel Selamat menggunakan layanannya -Dhea","1876107171680891241","","nthn9prsnL","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1876107171680891241","255409050","Telkomsel"
"1876102351255429587","Mon Jan 06 03:19:25 +0000 2025","0","@iMelancolie Huhuhu jelek gimana nih MyTelkomsel nya Kak Lulu? Udah coba clear cache aplikasi nya? -Dhea","1876106266818568485","","iMelancolie","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1876106266818568485","255409050","Telkomsel"
"1876104008286511431","Mon Jan 06 03:19:15 +0000 2025","0","@pgnpunyapacarr aku pake Telkomsel yes 50k dapet 20GB","1876106225492148393","","pgnpunyapacarr","in","","0","1","0","https://x.com/van1ceee/status/1876106225492148393","1816065367938326536","van1ceee"
"1876095564255006747","Mon Jan 06 03:18:25 +0000 2025","0","@Telkomsel Ihh kepo yang 35gb 60 rb ka mayan tuhh","1876106018687680729","","Telkomsel","in","eastblue🏴‍☠️","0","1","0","https://x.com/aysevenpurple/status/1876106018687680729","1313667532860002306","aysevenpurple"
"1876104008286511431","Mon Jan 06 03:18:14 +0000 2025","0","@pgnpunyapacarr gue telkomsel sakti 25gb 50k","1876105971216564515","","pgnpunyapacarr","in","","0","1","0","https://x.com/hiimirma/status/1876105971216564515","1816894698981879808","hiimirma"
"1876096074227785821","Mon Jan 06 03:17:41 +0000 2025","0","@pibidip_o @pibidip_o Udah masuk antrian ya DMnya Kak Tris. Tungguin balesan di DM ya. Makasih -Sakia","1876105830480871691","","pibidip_o","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1876105830480871691","255409050","Telkomsel"
"1876103712789373181","Mon Jan 06 03:17:06 +0000 2025","0","@nursyarifaa_ @nursyarifaa_ Maaf yaa Kak Nov. Terkait panggilan Spam. Kakak bisa coba setting di pengaturan handphone - panggilan - Block from unknown number/from stranger (aktifkan). Nanti panggilan yg masuk dari contact Kakak aja. Semoga membantu -Sabil","1876105684770754863","","nursyarifaa_","in","Indonesia","0","1","0","https://x.com/Telkomsel/status/1876105684770754863","255409050","Telkomsel"
"1876097201220546703","Mon Jan 06 02:59:03 +0000 2025","0","@Istrigongyoo_ @Telkomsel Sama nih","1876101142834545126","","Istrigongyoo_","in","Kuningan jawa barat","0","1","0","https://x.com/Eri_Rezky27/status/1876101142834545126","2160688302","Eri_Rezky27"
"1876099382795493739","Mon Jan 06 02:58:47 +0000 2025","0","@min9yukmm_ Omo lokasi Kak Tal daerah mana nih? Mianhae -Ezzi","1876101075545268672","","min9yukmm_","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1876101075545268672","255409050","Telkomsel"
"1875412472750022719","Mon Jan 06 02:57:31 +0000 2025","0","@Telkomsel Sudah bisa masuk Aplikasi setelah clear data. Tapi poin setahun kmrn jadi hangus sia2. Bgmn ya solusinya ?","1876100756199309618","","Telkomsel","in","Malang","0","1","0","https://x.com/jitu34900/status/1876100756199309618","265855423","jitu34900"
"1875913365769658443","Mon Jan 06 02:56:54 +0000 2025","0","@6321ppssttm4y0 @6321ppssttm4y0 Kak maaf ya. Kalo internetnya gak bisa digunakan silakan infokan Nomor HP Lokasi detail (min. s.d Kelurahan) Tanggal waktu kejadian Nomor lain yang berkendala sama jika ada via DM biar dibantu cek serta privasi terjaga. -Sakia","1876100602264199177","","6321ppssttm4y0","in","Indonesia","0","1","0","https://x.com/Telkomsel/status/1876100602264199177","255409050","Telkomsel"
"1876090599583240370","Mon Jan 06 02:56:42 +0000 2025","1","@Telkomsel @rinshuayunaa @Telkomsel Lah paket2 yg taun kmrn kenapa pada ilang akhirnya mau gamau kmrn beli paket 28GB 111k ","1876100553824145752","","Telkomsel","in","‎💎svt•d6🍀","0","0","0","https://x.com/wonuu_4life/status/1876100553824145752","1690671045815242752","wonuu_4life"
"1875794359053959320","Mon Jan 06 02:56:16 +0000 2025","0","@Telkomsel Aplikasi mytelkomsel tidak bisa dibukak ini sudah setara aplikasi buatan pemerintah. -5000 aura","1876100442909970567","","Telkomsel","in","BALI","0","1","0","https://x.com/stwaad/status/1876100442909970567","565219103","stwaad"
"1875839413823152446","Mon Jan 06 02:55:50 +0000 2025","0","@Telkomsel @cilarieru Kenapa aplikasi kalian selalu lemot? Mau cek jaringan indihome aja susah udah gonta ganti hp dan koneksi sama aja. Anehnya kalau mau cek paket itu lancar. Bro.. https://t.co/U0Ltt6mRfN","1876100333228990778","https://pbs.twimg.com/media/Ggk_Tm7b0AANvU0.jpg","Telkomsel","in","","0","1","0","https://x.com/Mascrisensei/status/1876100333228990778","1860967997722202112","Mascrisensei"
"1876100244515213724","Mon Jan 06 02:55:29 +0000 2025","0","Ini indihome sama telkomsel knapa siii mau transaksi gabisa terus ","1876100244515213724","","","in","ae CT","0","1","0","https://x.com/etherealldh0606/status/1876100244515213724","1004959779456835585","etherealldh0606"
"1875913365769658443","Mon Jan 06 02:55:03 +0000 2025","0","@Telkomsel GABISA BUKA APA2 NGENTODDDDDD @Telkomsel Ini bela2in paletan im3 cuma 1gb demi bisa ngatain @Telkomsel PUKIMAAAAKKKK https://t.co/TlxydrjVk1","1876100136922997093","https://pbs.twimg.com/ext_tw_video_thumb/1875920717830823936/pu/img/hG4bpxCB9kODL2-U.jpg","6321ppssttm4y0","in","","0","1","0","https://x.com/6321ppssttm4y0/status/1876100136922997093","973788419208998914","6321ppssttm4y0"
"1875412472750022719","Mon Jan 06 02:53:23 +0000 2025","0","@jitu34900 Maafin ya Kak Jitu. Kakak bisa beli paket di *363# dan tukar Poin di *700#. Coba dulu clear cache uninstall lalu install lagi aplikasinya dengan versi terbaru ya. Jika tetap sama infoin Nomor HP tipe HP dan capture kendalanya via DM biar dibantu cek serta privasi terjaga.","1876099716385321204","","jitu34900","in","Indonesia","0","1","0","https://x.com/Telkomsel/status/1876099716385321204","255409050","Telkomsel"
"1875412472750022719","Mon Jan 06 02:51:34 +0000 2025","0","@Telkomsel Aplikasi My Telkomsel tidak bisa diakses sama sekali dari sejak akhir tahun kemarin mohon solusinya. Karena tidak bisa beli paket pulsa dan poin pun jg hangus di akhir tahun kmrn. Bagaimana ini Telkomsel?","1876099261638815766","","Telkomsel","in","Malang","0","1","0","https://x.com/jitu34900/status/1876099261638815766","265855423","jitu34900"
"1875754166699663694","Mon Jan 06 02:49:56 +0000 2025","0","@tanyakanrl Demi apapun jadi mahal ni kartu jadi pindah ke telkomsel aja","1876098847073845680","","tanyakanrl","in","bdg","0","1","0","https://x.com/squidwaaardh/status/1876098847073845680","1667600731","squidwaaardh"
"1876081089082806533","Mon Jan 06 02:49:35 +0000 2025","0","@melina_0520 @melina_0520 Baik Kak Melina jika sudah bisa digunakan. Jika ada kendala dan ada yg ingin ditanyakan jangan sungkan hubungi kami kembali. -Dya","1876098760570491268","","melina_0520","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1876098760570491268","255409050","Telkomsel"
"1876097339271823516","Mon Jan 06 02:49:01 +0000 2025","0","@terangbulant @terangbulant Akan dibalas sesuai antrian ya Kak Salma. -Joan","1876098619704783341","","terangbulant","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1876098619704783341","255409050","Telkomsel"
"1876096074227785821","Mon Jan 06 02:48:40 +0000 2025","0","@pibidip_o Mohon maaf ya Kak Tris. Untuk kendala ketidaksesuaian kuota yang didapatkan silakan infoin nomor HP ke DM ya supaya bisa dibantu cek dan datanya aman. Makasih -Micha","1876098531964170423","","pibidip_o","in","Indonesia","0","1","0","https://x.com/Telkomsel/status/1876098531964170423","255409050","Telkomsel"
"1876094929740677507","Mon Jan 06 02:47:09 +0000 2025","0","@proujec brrt gk bleh ganti la","1876098147686203673","","proujec","in","🐈‍⬛","0","0","0","https://x.com/trajeectoriess/status/1876098147686203673","1580588283465461760","trajeectoriess"
"1875754166699663694","Mon Jan 06 02:38:15 +0000 2025","0","@tanyakanrl kemarin gua beli kuota telkomsel (promo akhir tahun) 72rb dapat 150GB","1876095910377411014","","tanyakanrl","in","","0","1","0","https://x.com/PutraAli09/status/1876095910377411014","1021407749110784000","PutraAli09"
"1876093920729530682","Mon Jan 06 02:38:13 +0000 2025","0","@annhadidd @annhadidd Kak Zayn Dm-nya akan segera dibalas ya. Mohon ditunggu. Makasih. -Dya","1876095902190035046","","annhadidd","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1876095902190035046","255409050","Telkomsel"
"1876092761197416748","Mon Jan 06 02:37:45 +0000 2025","0","@kwkuh @kwkuh DM dibalas sesuai antrian yaa. -Joan","1876095784778940490","","kwkuh","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1876095784778940490","255409050","Telkomsel"
"1876095564255006747","Mon Jan 06 02:36:53 +0000 2025","0","Iyakann makij lama makin mahall aku smpek 2 bln ini pakek telkomsel","1876095564255006747","","","in","eastblue🏴‍☠️","0","1","0","https://x.com/aysevenpurple/status/1876095564255006747","1313667532860002306","aysevenpurple"
"1875786054667829625","Mon Jan 06 02:36:26 +0000 2025","0","@PapskyB @PapskyB Joan tetep saranin coba reinstall dan clear cache MyTelkomselnya lebih dulu dan share data yang Sabil minta ke DM untuk dicek :) -Joan","1876095452560732480","","PapskyB","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1876095452560732480","255409050","Telkomsel"
"1875754166699663694","Mon Jan 06 02:35:48 +0000 2025","0","@Telkomsel udah 8-9 tahun min pake nomer ini ADAIN PROMO YG LEBIH GEDE LAGI","1876095293290418339","","Telkomsel","in","Indonesia","0","1","0","https://x.com/awleahhh/status/1876095293290418339","1241172933243883521","awleahhh"
"1876049281280516530","Mon Jan 06 02:35:30 +0000 2025","0","@octeevlue stress dikit gw ca","1876095217323188239","","octeevlue","in",".☘︎ ݁˖ hong’s gf.","0","0","0","https://x.com/migreenisme/status/1876095217323188239","1867906336270467072","migreenisme"
"1876086413873095138","Mon Jan 06 02:35:13 +0000 2025","0","@brayzenminovan @dew_jsu ngedit dimana ni bray kok bisa segitu","1876095147261460626","","brayzenminovan","in",".☘︎ ݁˖ hong’s gf.","0","1","0","https://x.com/migreenisme/status/1876095147261460626","1867906336270467072","migreenisme"
"1876092761197416748","Mon Jan 06 02:34:56 +0000 2025","0","@Telkomsel cek dm min","1876095074175680940","","Telkomsel","in","Web3","0","0","0","https://x.com/kwkuh/status/1876095074175680940","4080281596","kwkuh"
"1875754166699663694","Mon Jan 06 02:34:52 +0000 2025","0","@apprrriiilll_ @Telkomsel aku jg gt kak awalnya trus aku uninstall dan install ulang baru bisa kak","1876095055339110541","","apprrriiilll_","in","Indonesia","0","0","0","https://x.com/awleahhh/status/1876095055339110541","1241172933243883521","awleahhh"
"1876090917905719640","Mon Jan 06 02:34:49 +0000 2025","1","@Telkomsel sudah d DM ya","1876095044199043254","","Telkomsel","in","","0","1","0","https://x.com/zerofox321/status/1876095044199043254","865459535036563457","zerofox321"
"1876092761197416748","Mon Jan 06 02:34:49 +0000 2025","0","@Telkomsel cek DM min","1876095043741864142","","Telkomsel","in","Web3","0","1","0","https://x.com/kwkuh/status/1876095043741864142","4080281596","kwkuh"
"1875754166699663694","Mon Jan 06 02:34:45 +0000 2025","0","@apprrriiilll_ @awleahhh @apprrriiilll_ Huhu tenang dulu ya karena Kakak bisa coba clear cache dan reinstall aplikasi MyTelkomselnya kalo ada kendala akses. Kirimin juga nomor HP tipe HP yang digunakan dan tgl kejadian ke DM :) -Joan","1876095026666803256","","apprrriiilll_","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1876095026666803256","255409050","Telkomsel"
"1876094868378022042","Mon Jan 06 02:34:07 +0000 2025","0","efek samping dewtee nobar https://t.co/7SV6mwdKHQ","1876094868378022042","https://pbs.twimg.com/media/Ggk6ViFbwAA8Wk-.jpg","","in",".☘︎ ݁˖ hong’s gf.","0","0","0","https://x.com/migreenisme/status/1876094868378022042","1867906336270467072","migreenisme"
"1876054246375993560","Mon Jan 06 02:32:51 +0000 2025","0","@YOGAPD5 @YOGAPD5 Waduh maaf buat ketidaksesuaian penggunaan pulsanya. Kak Yoga berkenan tunggu pengecekan di DM yaa. -Joan","1876094550042890425","","YOGAPD5","in","Indonesia","0","1","0","https://x.com/Telkomsel/status/1876094550042890425","255409050","Telkomsel"
"1876092974771368207","Mon Jan 06 02:31:49 +0000 2025","0","@kkkuromeh @kkkuromeh Kak Meh Dm-nya akan segera dibalas ya. Mohon ditunggu. Makasih. -Dya","1876094287861219361","","kkkuromeh","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1876094287861219361","255409050","Telkomsel"
"1876092761197416748","Mon Jan 06 02:31:29 +0000 2025","0","@kwkuh Mohon maaf ya Kak Kukuh. Micha bantu cek statusnya lewat DM yuk infoin nomor HP Kakak ya. Makasih -Micha","1876094205950570629","","kwkuh","in","Indonesia","0","1","0","https://x.com/Telkomsel/status/1876094205950570629","255409050","Telkomsel"
"1875911440244064537","Mon Jan 06 02:31:05 +0000 2025","31","@tanyarlfes iphone aja klo suka trip kemana-mana iphone lebih kuat nangkep sinyal dr andro. gw punya ip 15 sama s24 pas ke trip ke beberapa daerah susah sinyal di iphone masih bisa nangkep sinyal 1-2 bar sementara di samsung tidak ada layanan pdhl sama2 pke telkomsel.","1876094105518055748","","tanyarlfes","in","","1","3","0","https://x.com/giteorz/status/1876094105518055748","1851553095651872768","giteorz"
"1875754166699663694","Mon Jan 06 02:31:00 +0000 2025","0","@Telkomsel @awleahhh min apk tsel ku gabisa dibukaaaa tolonggg","1876094085439889450","","Telkomsel","in","","0","2","0","https://x.com/apprrriiilll_/status/1876094085439889450","1121047802551734274","apprrriiilll_"
"1876092290789499125","Mon Jan 06 02:23:52 +0000 2025","0","@Telkomsel Terlalu banyak inconvinience di produk telkomsel salah satu vontoh pagi ini sdh bbrp jam apps. nya tdk bisa dibuka. https://t.co/kwApvTBhi1","1876092290789499125","https://pbs.twimg.com/media/Ggk3_k6agAAHoeI.jpg","Telkomsel","in","","0","1","0","https://x.com/putra_sultana/status/1876092290789499125","1829336581125337088","putra_sultana"
"1876090599583240370","Mon Jan 06 02:23:13 +0000 2025","0","@rinshuayunaa Kak Rin user Telkomsel juga? Kepoin lagi MyTelkomselnya biar ga ketinggalan penawaran paket menarik dan promonya -Dhea","1876092124443418800","","rinshuayunaa","in","Indonesia","0","1","0","https://x.com/Telkomsel/status/1876092124443418800","255409050","Telkomsel"
"1875754166699663694","Mon Jan 06 02:23:09 +0000 2025","0","@Telkomsel Itu udh yg paling murah paketnya.. ","1876092108605714767","","Telkomsel","in","","0","1","0","https://x.com/graciataejin/status/1876092108605714767","1195300523533946881","graciataejin"
"1876090917905719640","Mon Jan 06 02:23:09 +0000 2025","0","@zerofox321 @zerofox321 Kak Ahmad Agar Dya bantu cek. Infoin No Hp Telkomsel yg digunakan Capture Id transaksi dan detail paket ke Dm. Makasih. -Dya","1876092107259256842","","zerofox321","in","Indonesia","0","1","0","https://x.com/Telkomsel/status/1876092107259256842","255409050","Telkomsel"
"1875839413823152446","Mon Jan 06 02:22:51 +0000 2025","0","@fernand__52 @cilarieru @fernand__52 Kak Doo tungguin balasan selanjutnya di DM ya :)-Sabil","1876092032051290307","","fernand__52","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1876092032051290307","255409050","Telkomsel"
"1875754166699663694","Mon Jan 06 02:21:51 +0000 2025","0","@ENDmarsss Iya Kak @ENDmarsss. Cuss kirimin nomor HP-nya ke DM biar di bantu carikan paket terbaik untuk Kakak. -Caris","1876091780766249415","","ENDmarsss","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1876091780766249415","255409050","Telkomsel"
